account_id,campaign_id,creative_id,date,impressions_id,in_view_time 
3671161287113792179,320,33548,2017-04-01,98732357,5171
8464187003131523825,320,33548,2017-04-01,33371691,65
5988077575334563950,320,33548,2017-04-01,64259916,173
5241448040073938979,320,33548,2017-04-01,27210925,247
2738415616042112795,320,33548,2017-04-01,14239,
5801995558875423978,320,33548,2017-04-01,988165781655,14983
4610537332233918580,320,33548,2017-04-02,89814257,29892
1313404169436647074,320,33548,2017-04-01,57357103,35934
634862758873424802,320,33548,2017-04-01,62008473,
8636195058257446545,320,33548,2017-04-01,74484237,27720
4725068891931781707,320,33548,2017-04-02,28646300,7689
6065062072776203678,320,33548,2017-04-02,12477571,44
2532597835563609954,320,33548,2017-04-01,39438871,15070
1363458145447355595,320,33548,2017-04-01,71169787,12945
2206930705354432265,320,33548,2017-04-01,71590064,3727
1985041376799966645,320,33548,2017-04-01,41088576,4463
8135623455831334602,320,33548,2017-04-02,90065663,7647
6597173865456298451,320,33548,2017-04-01,40273024,7809
6325368434911489167,320,33548,2017-04-01,7008204,24279
8800462318548505815,320,33548,2017-04-01,92596421,7503
1416149575133356196,320,33548,2017-04-02,70471079,
6637029835706141241,320,33548,2017-04-01,608456359091,32
6325492880901934862,320,33548,2017-04-01,24170871,30532
5444546099484160760,320,33548,2017-04-01,91756916,15028
2667545660821528601,320,33548,2017-04-01,13010070,
4693581680586492425,320,33548,2017-04-02,747905638287,4356
31470663067148139,320,33548,2017-04-01,17432348,7483
5286441185162788839,320,33548,2017-04-01,83642541,0
2729641079092073204,320,33548,2017-04-02,72034215,29080
5099206329442162291,320,33548,2017-04-01,27662961,
2334235015668914938,320,33548,2017-04-01,11935338,73
8997754440510926961,320,33548,2017-04-01,80836955,10898
241275636369458536,320,33548,2017-03-31,58602110,11426
2267922297263072231,320,33548,2017-04-02,93049301,9188
1275727615910826712,320,33548,2017-04-01,45484030,11215
3392065444014093235,320,33548,2017-04-02,8383627,5026
718327096549048708,320,33548,2017-04-01,20855792,32303
1409640644715824450,320,33548,2017-04-01,11905949,
6525225507994700251,320,33548,2017-04-01,30329157,168
4569612815319566898,320,33548,2017-04-01,75394630,7604
1170977590026356234,320,33548,2017-04-02,90637582,3658
2663069613059529426,320,33548,2017-04-01,97908449,3940
6285002022655643870,320,33548,2017-04-01,40839189,11179
6374703071742334167,320,33548,2017-04-01,9086327,23367
7613968309202965259,320,33548,2017-04-01,43728962,12586
5860073175053441557,320,33548,2017-04-01,45892211,167
2439338914924683914,320,33548,2017-04-02,92609939,7492
3032793061249552127,320,33548,2017-04-01,89719741,11376
6232455464199560092,320,33548,2017-04-02,67337979,8205
8129493243738441241,320,33548,2017-04-01,997800744094,2
2532597835563609954,320,33548,2017-04-02,36411442,7449
8317815740142502900,320,33548,2017-04-01,58650082,15193
4002972383591159388,320,33548,2017-04-01,215072010449,29702
2554917356314303960,320,33548,2017-04-02,25577770,
2037599435232840388,320,33548,2017-04-01,23577130,16472
9128982447128542459,320,33548,2017-04-01,20203313,30
8809886781949971238,320,33548,2017-04-01,94010298,459
1906100508095901309,320,33548,2017-04-02,68807790,
4855558909117525966,320,33548,2017-04-01,25564167,30095
3386438317138588765,320,33548,2017-04-02,811525928979,
5254933920994939211,320,33548,2017-04-02,14612375,15126
2731699457522263447,320,33548,2017-04-01,93136548,7543
4034329737500164242,320,33548,2017-04-02,86220549,14661
5225714706949030901,320,33548,2017-04-01,84605907,29994
4225845366180354948,320,33548,2017-04-01,136457100510,15916
6011798828490640800,320,33548,2017-04-01,87529377,7728
4077386450371945914,320,33548,2017-04-01,98992403,7728
2970927405073564505,320,33548,2017-04-01,80916234,108
8477862044202368962,320,33548,2017-04-02,39285684,0
5729138322784900326,320,33548,2017-04-01,6547629,7656
1387883128809176030,320,33548,2017-04-01,744425083330,8784
7960616364467358157,320,33548,2017-04-01,30131404,
6675424397251838002,320,33548,2017-04-01,78430781,7938
5753041439674724760,320,33548,2017-04-01,56679162,87
2632903263108097574,320,33548,2017-04-01,988362580816,7153
133179441837704470,320,33548,2017-04-01,44190509,11588
6456346929325771952,320,33548,2017-04-02,83994866,
2493098683124390563,320,33548,2017-04-02,36246566,
7864393595408641448,320,33548,2017-04-02,71837078,
995082063851299501,320,33548,2017-04-01,25262362,
6146069589896243070,320,33548,2017-04-02,27267480,7343
5567483377171017196,320,33548,2017-04-02,39792852,7772
6010922326559593105,320,33548,2017-04-01,8898692,
972924270620687450,320,33548,2017-04-01,69418614,30090
93153610775073953,320,33548,2017-04-02,33889254,7716
4204615180095047395,320,33548,2017-04-02,33714900,7830
1666199190956271961,320,33548,2017-04-02,9829972,3707
2671930305510838731,320,33548,2017-04-01,28854179,15143
2110785435233341832,320,33548,2017-04-01,58322148,15178
6120512951294896516,320,33548,2017-04-02,60356901,97
4602387368379711346,320,33548,2017-04-01,29425399,7666
2124152117062530946,320,33548,2017-04-01,56435276,106
1073043783575603061,320,33548,2017-04-01,91950812,29953
7050806229492893169,320,33548,2017-04-01,59100167,14844
5911169106299411945,320,33548,2017-04-02,33010386,14905
7757313234199019532,320,33548,2017-04-01,60458675,14888
5876225035112548757,320,33548,2017-04-01,34705369,15266
6698757060794814600,320,33548,2017-04-01,68177961,27667
6487837837088325491,320,33548,2017-04-02,65253862362,22371
5068210484068821978,320,33548,2017-04-01,87231228,11096
3909793951836161951,320,33548,2017-04-01,84710775,2051
2072053426602995750,320,33548,2017-04-01,797654027642,10949
4943720714477092386,320,33548,2017-04-01,910104801086,28782
5510057274769646598,320,33548,2017-04-01,65805156496,22369
4733501730165948851,320,33548,2017-04-01,60994833,33334
3357652878346475504,320,33548,2017-04-01,57405301,23516
1308262876946854862,320,33548,2017-04-01,91375354,16703
1097660719847958912,320,33548,2017-04-01,96019542,15008
8402023531238190639,320,33548,2017-04-02,302905868877,
3350497744703958592,320,33548,2017-04-01,59312781,21365
5351219239705992189,320,33548,2017-04-01,8271329,29870
8186031915546993567,320,33548,2017-04-01,89136037,30572
8070425669541587993,320,33548,2017-04-02,46737733,30415
8852704238532518496,320,33548,2017-04-02,95442274,3303
6768480175349808072,320,33548,2017-04-01,26785580,0
2799335041372871987,320,33548,2017-04-02,813401,
8213507496604083490,320,33548,2017-04-01,830681161694,8
8311322626004476101,320,33548,2017-04-02,74201769,7567
2654198841272824616,320,33548,2017-04-01,29165457,
1831406996010189400,320,33548,2017-04-02,6437556,7767
5990306928504054,320,33548,2017-04-01,51082170,39
3427720380473571365,320,33548,2017-04-02,49947063,32205
7730900190205837982,320,33548,2017-04-02,95595236,
4818613318764408671,320,33548,2017-04-01,60869312,21
5749820368209556745,320,33548,2017-04-01,61672630,23260
4130531140305876247,320,33548,2017-04-01,82519262,0
2570804125856905369,320,33548,2017-04-02,38005177,4049
182601623936998505,320,33548,2017-04-01,230188132043,
8971880079616386090,320,33548,2017-04-01,37911460,15000
4338118046863044739,320,33548,2017-04-01,26582514,14917
662098485822325970,320,33548,2017-04-02,69531885,657
37470512164719540,320,33548,2017-04-01,1391573,13823
365049849356606379,320,33548,2017-04-01,78756103,22939
6410022838678181298,320,33548,2017-04-02,2633087,14921
2149359942078314926,320,33548,2017-04-01,73640854,
3375849368272296196,320,33548,2017-04-01,28941414,22484
5378143236418416166,320,33548,2017-04-01,47627891,7463
8330382256772138078,320,33548,2017-04-02,34965436,17015
7153553200181690392,320,33548,2017-04-01,83573593,499
6906847005935651525,320,33548,2017-04-02,10736455,22425
270837080594347066,320,33548,2017-04-02,288644000395,7393
2342071506455533953,320,33548,2017-04-01,58266283,23
2249188002195371127,320,33548,2017-04-01,83527452,30840
1844240989926163833,320,33548,2017-04-01,25230449,15102
185991747277315305,320,33548,2017-04-02,63499853,
1972981142564032287,320,33548,2017-04-01,15246717,
5570422196354233020,320,33548,2017-04-02,75746282,166
4670462131160050879,320,33548,2017-04-02,82919807,7783
5607879052793122867,320,33548,2017-04-02,69624321,310
1935561964346620529,320,33548,2017-04-02,41028201,
6141643873342118442,320,33548,2017-04-01,94876696,7626
3824664747688173432,320,33548,2017-04-01,67593643,176
6208995403482025541,320,33548,2017-04-02,63691692,7688
4310194376131985996,320,33548,2017-04-01,618259251233,
1879249790075062966,320,33548,2017-04-01,93829536,65
2096377726277206615,320,33548,2017-04-01,92190612,11502
5737234975633195185,320,33548,2017-04-01,13878663,
714146842115266897,320,33548,2017-04-02,238395653220,7746
7774676208474306125,320,33548,2017-04-02,26363780,15006
6887178342046321019,320,33548,2017-04-02,45338565,7537
640964288054389309,320,33548,2017-04-01,98024758,4358
271165153730765871,320,33548,2017-04-01,58794004,54
8417704460608010376,320,33548,2017-04-01,96201423,7816
515231167461725579,320,33548,2017-04-01,48232999,7469
7543525872972692099,320,33548,2017-04-01,66604064,50
6785933784931860504,320,33548,2017-04-01,903576700198,1020
1781928853091029970,320,33548,2017-04-01,77607459,5414
7362104828466168982,320,33548,2017-04-02,77743965,14938
5166939112737658304,320,33548,2017-04-01,58937137,8278
6602900361737151966,320,33548,2017-04-01,18360129,
6696552851492982285,320,33548,2017-04-01,69151902,
1552439443086053226,320,33548,2017-04-01,73496708,15300
1457586110500702948,320,33548,2017-04-01,36700282,7807
345271570134901908,320,33548,2017-04-01,192481416581,
3670091034776316417,320,33548,2017-04-02,7150856,29931
4801602543146698430,320,33548,2017-04-01,76838682,
1874021051821708628,320,33548,2017-04-02,66341677,3754
7475688545647098833,320,33548,2017-04-02,71812978,162
4130531140305876247,320,33548,2017-04-01,82519262,0
4741955263156107321,320,33548,2017-04-01,90486780,7658
1494942664044650552,320,33548,2017-04-01,95690093,11565
1013436315176931909,320,33548,2017-04-02,74786322,8847
4524665512533272421,320,33548,2017-04-02,70799906,7498
587130534200526512,320,33548,2017-04-01,74423373,15093
5036595486335743612,320,33548,2017-04-01,62554853,130
5297738936311711479,320,33548,2017-04-02,896183246104,15070
5826730677491547165,320,33548,2017-04-01,292979693534,5575
1838409353753140859,320,33548,2017-04-01,70789042,11381
5677373502440215056,320,33548,2017-04-01,67165168,22764
6157862916871017722,320,33548,2017-04-02,40088953,15257
8720766113834654098,320,33548,2017-04-02,48824340,99
2174040288159587566,320,33548,2017-04-02,470124991377,16090
6228034229874514199,320,33548,2017-04-01,93190345,16343
184819843424852765,320,33548,2017-04-02,805919568913,14778
5333638180486976902,320,33548,2017-04-01,14554238,
6931291470492036510,320,33548,2017-04-01,45447519,16704
2404479362831158503,320,33548,2017-04-01,68902572,
890806722186909011,320,33548,2017-04-01,5453417,0
8605853850511104334,320,33548,2017-04-02,45616883,198
3999461827646324894,320,33548,2017-04-02,93883284,11114
5999364718627980167,320,33548,2017-04-02,40648403,0
8496093959966776567,320,33548,2017-04-01,59964901,22727
3645311893515147071,320,33548,2017-04-02,47751579,32252
369080826025254999,320,33548,2017-04-01,90814713,4685
5738851706124768704,320,33548,2017-04-02,52761418,
6163893091296853784,320,33548,2017-04-01,92000168487,1
1888247863592169581,320,33548,2017-04-01,36789664,0
5649005754021743343,320,33548,2017-04-01,60624503,22421
5651841655675849684,320,33548,2017-04-02,9155223,11480
6734720309236773203,320,33548,2017-04-01,39831985,
1434871986392582432,320,33548,2017-04-01,48325757,15388
4331707174320926966,320,33548,2017-04-01,12438320,
2926800351579440965,320,33548,2017-03-31,27642017,14923
1113568820657801871,320,33548,2017-04-01,553271358590,
2149745598949160512,320,33548,2017-04-02,54097534,27
1641122173580574128,320,33548,2017-04-02,7883312,30213
7628741864259318418,320,33548,2017-04-01,45182541877,
4634147418267953976,320,33548,2017-04-01,42653174,
2395406242768481372,320,33548,2017-04-01,26163326,31416
5477703513897096978,320,33548,2017-03-31,55575259,7844
2429535688239683241,320,33548,2017-04-01,86837294,
3204586056336336333,320,33548,2017-04-01,8924019,30355
4336154212875726367,320,33548,2017-04-02,29620926,11477
5710932701466786909,320,33548,2017-04-02,37595393,3855
6657291569108866369,320,33548,2017-04-01,23082139,
1499842034896467386,320,33548,2017-04-01,77246150,7774
452507360343170657,320,33548,2017-04-01,415545385854,5
5722631453340815952,320,33548,2017-04-02,50926251,7798
3131866822892946124,320,33548,2017-04-02,46481527,7745
706352808512175977,320,33548,2017-04-01,8332004,19
7056425245532610359,320,33548,2017-04-01,68646866,12642
906839094813584449,320,33548,2017-04-01,89773744,43
5310701002247645447,320,33548,2017-04-01,403230456289,3787
6710531558814098160,320,33548,2017-04-02,4252261,7834
5876783077031366951,320,33548,2017-04-01,940906066308,8425
5890490028061438708,320,33548,2017-04-02,44785419,15042
381742433424558422,320,33548,2017-04-02,7855478,4023
4590442898473515501,320,33548,2017-04-01,33869122,4667
7379409326589240270,320,33548,2017-04-01,621662384337,
8494047353048486337,320,33548,2017-04-01,666605,15506
9003990419632274094,320,33548,2017-04-02,28592048,
3629887851436880931,320,33548,2017-04-02,14516669,440
3161925524020940788,320,33548,2017-04-01,34263968,
6315174360576620174,320,33548,2017-04-01,384171782182,22192
8690200191017138715,320,33548,2017-03-31,22148086,
8472669178169251110,320,33548,2017-04-01,132107238985,10
6805241225352747583,320,33548,2017-04-01,3076488,30114
2931152578557722212,320,33548,2017-04-02,18648603,29
8969309070147489112,320,33548,2017-04-02,92921032,13389
1454451307047233386,320,33548,2017-04-01,11917650,29391
2852856579184921818,320,33548,2017-04-02,5032763,
5079243266851601630,320,33548,2017-03-31,51507020,0
1339641241990612835,320,33548,2017-04-01,79706488,99
7406979078769277900,320,33548,2017-04-02,4955723,324
4625779648757960038,320,33548,2017-04-01,9343291,39
8307840149691217287,320,33548,2017-04-01,11994157,4287
7205708764971709869,320,33548,2017-04-02,61131347,
8494047353048486337,320,33548,2017-04-01,18316760,7670
7690494366836137447,320,33548,2017-04-02,61806795,7210
3336744905924372395,320,33548,2017-04-02,67702138,11812
766172595403890865,320,33548,2017-04-02,65980857,15235
1640857875324233045,320,33548,2017-04-01,51423421,10460
908605870722214222,320,33548,2017-04-01,27551102,7579
8086560924464124199,320,33548,2017-04-01,655790286440,15
1889792120361405281,320,33548,2017-04-01,88947650,16271
878003186551831156,320,33548,2017-04-01,845042581636,7199
3823455848585699666,320,33548,2017-04-02,30850073,
4726884928026022570,320,33548,2017-04-02,90212120,14979
2238640974754768970,320,33548,2017-04-02,35119185,7797
5653596741242238502,320,33548,2017-04-01,81803075,16976
2135092992281757213,320,33548,2017-04-01,55808950,15517
7023946048089621261,320,33548,2017-04-02,97441677,11592
5231252480116797719,320,33548,2017-04-02,34792299,
218127958209413958,320,33548,2017-04-01,95314408,15119
8607100119428976849,320,33548,2017-04-02,72117097,
3456601938028926533,320,33548,2017-04-01,617541960715,5
5052742363165981680,320,33548,2017-03-31,88152820,11375
6908159126203919096,320,33548,2017-04-01,13386068,
1439995806642982090,320,33548,2017-04-02,70017224,15227
1881162914822575160,320,33548,2017-04-02,27051759,
3547468457308661043,320,33548,2017-04-01,32785953,30
4693187191331498984,320,33548,2017-04-01,78378883,8533
1331617835876036863,320,33548,2017-04-01,64621805,22608
943198959430255381,320,33548,2017-04-01,30837270,17
7594286506221272797,320,33548,2017-04-02,80511727,15943
2174118070480939625,320,33548,2017-04-01,43090077,0
2967271109210918119,320,33548,2017-04-01,37884301,9162
4699746639386978106,320,33548,2017-04-02,475577983361,
4967255525196827564,320,33548,2017-04-01,50556431,14786
1704116966234967505,320,33548,2017-04-01,86105637,36
3513175351215766283,320,33548,2017-04-01,82816329,
7612049912621544082,320,33548,2017-04-02,10907054,167
7152390231074935444,320,33548,2017-04-01,12737077,11271
1237361154512235339,320,33548,2017-04-01,309660012887,7560
554418572433031781,320,33548,2017-04-02,5207335,0
3101987797325350602,320,33548,2017-04-02,2665419,26
4137034663085998443,320,33548,2017-04-02,56782503,17970
611624183358564532,320,33548,2017-04-02,85187606,11277
6631104891684425381,320,33548,2017-04-02,26472044,7780
8201653561045877937,320,33548,2017-04-02,27941035,52
2791358826624110849,320,33548,2017-04-01,10229763,15588
997663042898600220,320,33548,2017-04-01,19431950,4571
6580199528806266370,320,33548,2017-04-01,40409976,30195
6675424397251838002,320,33548,2017-04-01,2270492,
8490076514659821309,320,33548,2017-04-02,9460663,11271
882484903966466438,320,33548,2017-04-01,65154291,0
8635300151754579033,320,33548,2017-04-01,48393908,11643
6004914738133649698,320,33548,2017-04-02,9955808,7712
6938247675775210687,320,33548,2017-04-01,99126614,
166786034305546114,320,33548,2017-04-01,81259784,16838
7025374880080699175,320,33548,2017-04-01,567364640547,5
2173292545859012882,320,33548,2017-04-01,20173720,7924
8045203937981826863,320,33548,2017-04-01,77430499,89
3838189131470664802,320,33548,2017-04-01,579443906280,22399
4766487921544122718,320,33548,2017-04-02,12212892,11749
383770145622307341,320,33548,2017-04-01,83808478,104
5447397887330663552,320,33548,2017-04-01,44046209,
4729770410632272177,320,33548,2017-04-01,61233530,4302
8297234821470842166,320,33548,2017-04-02,52258552,24
5875240269658131324,320,33548,2017-04-02,64062948,30074
6186857515199704268,320,33548,2017-04-01,72049549,15903
4557424814197809859,320,33548,2017-04-02,14525760,30374
908605870722214222,320,33548,2017-04-01,89059907,15083
8667557110427221727,320,33548,2017-04-01,67041305,9226
295036172169064092,320,33548,2017-04-01,11637131,211
1402315749854543966,320,33548,2017-04-02,4381469,22521
4413236919502212025,320,33548,2017-04-02,63412884,
6768480175349808072,320,33548,2017-04-02,36055201,4310
5377933313259583877,320,33548,2017-04-02,11856062,15040
812666293136276914,320,33548,2017-04-01,25086014,15060
3033407170081527673,320,33548,2017-04-02,20567100,
7530013654181026184,320,33548,2017-03-31,994658404610,29974
3758906743135663670,320,33548,2017-04-01,92275545,7517
7693661448217795924,320,33548,2017-04-02,13304251,172
5123081581281098836,320,33548,2017-04-02,83549922,11583
7211109685093627208,320,33548,2017-04-02,42757544,
3852581510906997407,320,33548,2017-04-02,49874181,47
7230817189059970241,320,33548,2017-04-02,72913524,0
3314226505528904688,320,33548,2017-04-02,133847238568,22393
5908814581549140161,320,33548,2017-04-02,87771516,8122
7670040514160764411,320,33548,2017-04-01,6760669,7426
4218446165656716650,320,33548,2017-04-01,28148581,417
8535515074796548834,320,33548,2017-04-01,4817036,32172
732680372872849755,320,33548,2017-04-01,7529095,8661
8212035227272831065,320,33548,2017-04-02,58621680,
5337931713895784747,320,33548,2017-04-02,1783276,7719
569930126680134150,320,33548,2017-04-01,55660939,17676
788869861625277065,320,33548,2017-04-01,23390066,22842
7917964055073737039,320,33548,2017-04-01,15033537,11646
9109943480075859799,320,33548,2017-04-01,38680994,3867
4418606593936687375,320,33548,2017-04-01,78854557,4150
6710531558814098160,320,33548,2017-04-02,4252261,82
8565682862861382733,320,33548,2017-04-01,17711811,4433
1678568835877619657,320,33548,2017-04-01,79865747,
8306882870861650378,320,33548,2017-04-01,46682278,155
4164331493668913124,320,33548,2017-04-01,10270360,57
3024044180832745575,320,33548,2017-04-01,97253526,15038
7108082748543081624,320,33548,2017-03-31,97197597,30283
2429296828291420280,320,33548,2017-04-01,38657404,7934
8838695995515839408,320,33548,2017-04-01,31784661,135
4267191962741006683,320,33548,2017-04-01,45809372,13926
386123846227910956,320,33548,2017-04-01,70334432,
483984241453665948,320,33548,2017-04-01,24617524,11788
8538531501345862835,320,33548,2017-04-01,434642272865,7053
3976664226185431488,320,33548,2017-04-01,799912,
4021801602485926702,320,33548,2017-04-01,769644059995,7388
4108371412067536941,320,33548,2017-04-02,94980777,22685
7615475388611248084,320,33548,2017-04-02,652897,3962
2255577496874190088,320,33548,2017-04-01,73527249685,10931
3641325873065255486,320,33548,2017-04-01,649864747675,0
4917961212322629322,320,33548,2017-04-02,65503919,14797
1231099638907084968,320,33548,2017-04-01,8061485630,
4745649513809937925,320,33548,2017-04-02,809460394351,3757
2752269792095375196,320,33548,2017-04-01,62460738,
6781559896490477840,320,33548,2017-04-02,97898601,115
8445686566384989830,320,33548,2017-04-01,56103704,29
8200212871703037109,320,33548,2017-04-02,84713054,30543
7707706411779138899,320,33548,2017-04-01,29013224,0
4402308348538867743,320,33548,2017-04-02,58792462,19366
6699657380633111368,320,33548,2017-04-01,72178004,15191
4011513812605002189,320,33548,2017-04-01,79685882,1402
3743344365954386733,320,33548,2017-04-02,15157936,65
8399720354487623069,320,33548,2017-04-01,99433055,7470
7623403577652669938,320,33548,2017-04-01,11346821,3880
1511799864285991091,320,33548,2017-04-02,60871321,15190
2364555159799928593,320,33548,2017-04-01,42023481,7476
7187119631954210347,320,33548,2017-04-01,89554988,14704
5980511003311858983,320,33548,2017-04-01,85958392,7297
5251105201586621176,320,33548,2017-04-01,49678405,30571
9018203950945362494,320,33548,2017-04-01,8671915,30197
9166871409538950839,320,33548,2017-04-01,88389020,14907
6714556018657663756,320,33548,2017-04-01,99379103,1800
9166871409538950839,320,33548,2017-04-02,21356150,11507
7532562563944134095,320,33548,2017-04-02,93523557,22793
4594754897116337977,320,33548,2017-04-01,745782215483,14977
1049494888811405034,320,33548,2017-04-01,298676025246,14757
4826164560289571781,320,33548,2017-04-02,41435027,13421
8588418665578162165,320,33548,2017-04-01,28672091,31026
1629391171902173151,320,33548,2017-04-01,351091182427,5
870425656654057579,320,33548,2017-04-02,19229503,11259
7960616364467358157,320,33548,2017-04-01,64610976,0
961149639477817633,320,33548,2017-04-01,42388485,10552
2218503406413735905,320,33548,2017-04-01,59492263,7768
1800823520511162487,320,33548,2017-04-01,22063448,22
4777664069633209657,320,33548,2017-04-01,1310739,
5146010143924599533,320,33548,2017-04-02,79472252,0
7158215500345758171,320,33548,2017-04-01,23804193,25
8459612772571925889,320,33548,2017-04-02,33836737,8
2160327410453445606,320,33548,2017-04-02,832944124714,14769
3556545798499953362,320,33548,2017-04-01,52642865,16643
8407101385562467032,320,33548,2017-04-01,55458935,468
2364555159799928593,320,33548,2017-04-02,97303444,15072
4653443310000570083,320,33548,2017-04-01,71309816,22945
445343353992403437,320,33548,2017-04-01,84699799,5334
8417704460608010376,320,33548,2017-04-01,96201423,22634
8905477815122078445,320,33548,2017-04-02,33883517,30
2322650309887116923,320,33548,2017-04-02,69758774,15343
5095469852448123510,320,33548,2017-04-01,21972095,7665
3077560373602826483,320,33548,2017-04-01,95774736,
1434832490488686362,320,33548,2017-04-01,43907742,36597
7552189895635713081,320,33548,2017-04-01,87570712,30
3783172915403315905,320,33548,2017-04-01,94011222,58
6654880942110156905,320,33548,2017-04-01,51662694,0
8278683890642520308,320,33548,2017-04-01,70399071,47
7634126679064551603,320,33548,2017-04-01,80934471,151
6315994525229501329,320,33548,2017-04-02,80327961,23297
7256092912225404291,320,33548,2017-04-01,52044515,7796
4381487374162688774,320,33548,2017-04-01,527499681105,7759
1964374059597021380,320,33548,2017-04-02,31149800,3791
615635935647861746,320,33548,2017-04-02,334992298201,4183
7571305696934086335,320,33548,2017-04-01,17196660,76
2742845120749437771,320,33548,2017-04-01,17145123,55823
91028881159132938,320,33548,2017-04-02,4896292,3728
4454054310524091677,320,33548,2017-04-02,20854704,247
2033868567291398238,320,33548,2017-04-01,31928046,
9132252348579251435,320,33548,2017-04-02,45648826,7558
2404479362831158503,320,33548,2017-04-01,67272965,15848
5810010683988262485,320,33548,2017-04-02,4835461,
7261219033019165426,320,33548,2017-03-31,640560493015,11390
6926417948921184775,320,33548,2017-04-01,67738239,4388
6926417948921184775,320,33548,2017-04-02,30191970,7702
709548928634517455,320,33548,2017-04-02,78441717,5180
1880490098673448492,320,33548,2017-04-02,85419122,15072
6362992195649371396,320,33548,2017-04-01,50479367,14487
93153610775073953,320,33548,2017-04-02,82933082,
7111898482078533487,320,33548,2017-04-01,87840354,11399
5844734019014409187,320,33548,2017-04-01,701224122517,22805
3414067163134216297,320,33548,2017-04-01,45673719,0
3670641161857150418,320,33548,2017-04-01,43778822,
5824027342849913941,320,33548,2017-04-01,94254805,
5073816370083107653,320,33548,2017-04-01,35017757,7773
3059845845040158151,320,33548,2017-04-02,93472278,
4526082081388731265,320,33548,2017-04-02,20561164,15832
5733553402804075241,320,33548,2017-04-02,10955329,87
5382341199163704361,320,33548,2017-04-02,47285565,15389
6362992195649371396,320,33548,2017-04-01,50479367,10742
8322287307260769602,320,33548,2017-04-01,31361610,177
3780288851227307389,320,33548,2017-04-02,27649691,15302
5448259568803642954,320,33548,2017-04-02,75781717,22757
2760964160303465920,320,33548,2017-04-02,25490919,22475
2697474754014614106,320,33548,2017-04-02,91431403,
1464638029653006096,320,33548,2017-04-01,76456648,
2062145706730755778,320,33548,2017-04-02,55665209,7970
5310701002247645447,320,33548,2017-04-01,403230456289,4
6112746178912993824,320,33548,2017-04-02,8015288,255
560991664890301351,320,33548,2017-04-01,8426230,22670
8275104633627644761,320,33548,2017-04-01,32050236,
9040538685738952065,320,33548,2017-04-02,73592839,15075
5841536961375251237,320,33548,2017-04-02,62950812,29804
5524139010726120169,320,33548,2017-04-01,41082530,0
6047221262449088521,320,33548,2017-04-02,85749521,14999
8354677295025416558,320,33548,2017-04-01,743114640283,
1777549483906563932,320,33548,2017-04-02,64027726,9381
8212035227272831065,320,33548,2017-04-01,15849074,177
3161925524020940788,320,33548,2017-04-02,14794928,3809
8950163955871916622,320,33548,2017-04-01,27723438,0
90159675028332125,320,33548,2017-04-02,48639821,4011
6640166947143123546,320,33548,2017-04-02,92255427,30620
4542154413326005477,320,33548,2017-04-02,34868904,
4019043578877721882,320,33548,2017-04-02,85290384,14978
839815242536703817,320,33548,2017-04-02,74905597,30698
8324337832213197754,320,33548,2017-04-01,82407009,15329
6218424988811281705,320,33548,2017-04-02,92004708,15273
4616152418103240182,320,33548,2017-04-02,486008772373,15804
9179084632301984694,320,33548,2017-04-01,71712530,34
417891824418697191,320,33548,2017-04-01,2637989,14388
781398857282924598,320,33548,2017-04-01,77209696,
9079354066488967266,320,33548,2017-04-02,24175780,15393
3716848167915579022,320,33548,2017-04-01,301995777907,3780
8495575432948148098,320,33548,2017-04-02,97126735,3975
7247424420885916858,320,33548,2017-04-01,12670222,4055
483054782960444250,320,33548,2017-04-02,14529098,
7671646147296817925,320,33548,2017-04-02,30510225,15490
4735206530850643494,320,33548,2017-04-02,50341426,10479
8710332043404744232,320,33548,2017-04-01,21571221,7408
5747329943919233031,320,33548,2017-04-01,11390903,6752
1084769862892802557,320,33548,2017-04-01,835972262078,3
1313404169436647074,320,33548,2017-04-01,53242462,14916
2977544994552061958,320,33548,2017-04-01,468037687996,15175
5001747182176213247,320,33548,2017-04-01,387265881278,3278
4269237835929248140,320,33548,2017-04-01,603031992912,4217
4481472639727775062,320,33548,2017-04-01,21956409,8383
5880338015113380493,320,33548,2017-04-02,39372647,12389
4013441676253894353,320,33548,2017-04-01,31112005,3858
2876834502538061049,320,33548,2017-04-02,55193940,30162
1817101842825733578,320,33548,2017-04-01,45141916,7615
1312195111759453376,320,33548,2017-04-01,83169375,39849
3629894548276643307,320,33548,2017-04-02,90546971,7493
1431156653334339568,320,33548,2017-04-01,91738440,25761
3243136275857382966,320,33548,2017-04-01,10805055,
4196504988455152867,320,33548,2017-04-01,19265207,164
7765470072851173232,320,33548,2017-04-02,786285212227,0
6125182145695974478,320,33548,2017-04-02,51076911,11299
7161174937902279225,320,33548,2017-04-02,33322536,7714
8566822552635018208,320,33548,2017-04-02,9590610,11293
3050015065703583465,320,33548,2017-04-02,85291876,62
4275706281478804229,320,33548,2017-04-01,18883063,223
1000192208527530842,320,33548,2017-04-01,9792313,3994
1349855140002304154,320,33548,2017-04-01,33594323,11456
6570467527160617247,320,33548,2017-04-01,94680147,22826
3570838233018805521,320,33548,2017-04-01,359411566221,9338
6043856252892575305,320,33548,2017-04-02,23642293,15055
3468736531434957269,320,33548,2017-04-01,25170808,15154
5907688577267794542,320,33548,2017-04-01,37467024,124
900112008003976750,320,33548,2017-04-01,93325469,22655
5099457924235376408,320,33548,2017-04-01,89944844,30711
387361892947603234,320,33548,2017-04-02,24187933,
